business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,neighborhoods,sf_find_neighborhoods,current_police_districts,current_supervisor_districts,analysis_neighborhoods
5980,Presentation Adult Day Health,301 Ellis St,San Francisco,CA,94102,37.785033,-122.411458,POINT (-122.411458 37.785033),Unknown,5980_20170921,2017-09-21,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,20.0,20.0,5.0,10.0,36.0
101673,Um.Ma,1220 09TH AVE,San Francisco,CA,94122,None,None,None,14155500505.0,101673_20190918,2019-09-18,87.0,Routine - Unscheduled,101673_20190918_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
38606,Milan,606 Geary St,San Francisco,CA,94102,37.786748,-122.413404,POINT (-122.413404 37.786748),Unknown,38606_20180307,2018-03-07,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,50.0,50.0,6.0,3.0,36.0
97371,Cafe Envy,1701 Yosemite Ave,San Francisco,CA,94124,None,None,None,Unknown,97371_20180822,2018-08-22,87.0,New Ownership,Unknown,Unknown,Not Specified,,,,,
5794,Lincoln High School,2162 24th Ave,San Francisco,CA,94116,37.747228,-122.481299,POINT (-122.481299 37.747228),14155752700.0,5794_20180306,2018-03-06,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,40.0,40.0,10.0,7.0,35.0
97682,Hk Tea Kee Cafe,2500 Noriega St,San Francisco,CA,94122,None,None,None,14156952445.0,97682_20190626,2019-06-26,86.0,Routine - Unscheduled,97682_20190626_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
99738,Golden State Pizza And Grill,2414 San Bruno Ave,San Francisco,CA,94134,None,None,None,14155811770.0,99738_20190807,2019-08-07,87.0,New Ownership - Followup,Unknown,Unknown,Not Specified,,,,,
83755,Heyday,555 Mission St,San Francisco,CA,94105,None,None,None,Unknown,83755_20190604,2019-06-04,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
95247,95247 Doggie Diner,24 Willie Mays Pl Club Level Section 205,San Francisco,CA,94107,None,None,None,Unknown,95247_20190719,2019-07-19,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
100817,Teacup & Sandwiches,3516 BALBOA ST,San Francisco,CA,94121,None,None,None,14155217628.0,100817_20190806,2019-08-06,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
74468,Francisca'S,3047 Mission St,San Francisco,CA,94110,None,None,None,14155371185.0,74468_20180816,2018-08-16,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
91577,Fullskoop Inc.,1 Bush St,San Francisco,CA,94104,None,None,None,14155297800.0,91577_20190325,2019-03-25,87.0,Structural Inspection,Unknown,Unknown,Not Specified,,,,,
79729,Burger King #4474,1200 Market St,San Francisco,CA,94102,None,None,None,Unknown,79729_20180411,2018-04-11,87.0,Complaint,Unknown,Unknown,Not Specified,,,,,
93424,Oxbridge Market,790 Silver Ave.,San Francisco,CA,94134,None,None,None,Unknown,93424_20180321,2018-03-21,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
62939,Hooker'S Sweet Treats,442 Hyde St,San Francisco,CA,94109,37.784869,-122.416078,POINT (-122.416078 37.784869),Unknown,62939_20180731,2018-07-31,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,20.0,20.0,5.0,10.0,36.0
79346,"Pinhole Coffee, Llc",231 Cortland Ave,San Francisco,CA,94110,None,None,None,Unknown,79346_20161207,2016-12-07,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
7643,Pacific Super Market,2900 ALEMANY Blvd,San Francisco,CA,94112,37.712148,-122.452076,POINT (-122.452076 37.712148),14155331628.0,7643_20170420,2017-04-20,87.0,Non-inspection site visit,Unknown,Unknown,Not Specified,66.0,66.0,9.0,1.0,28.0
81073,Asana Inc,1550 Bryant St #800,San Francisco,CA,94103,None,None,None,Unknown,81073_20180509,2018-05-09,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
95366,Casa Lucas Mkt,2934 24th St,San Francisco,CA,94110,None,None,None,Unknown,95366_20180412,2018-04-12,88.0,Routine - Unscheduled,95366_20180412_103139,Improper food storage,Low Risk,,,,,
26340,Vip Coffee & Cake Shop,671 Broadway St,San Francisco,CA,94133,37.797704,-122.408058,POINT (-122.408058 37.797704),Unknown,26340_20170502,2017-05-02,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,106.0,106.0,6.0,3.0,6.0
92149,Souvla Catering,532 Jessie St.,San Francisco,CA,94103,None,None,None,Unknown,92149_20170726,2017-07-26,87.0,New Ownership,Unknown,Unknown,Not Specified,,,,,
100504,Holy Gelato,1392 9TH AVE,San Francisco,CA,94122,None,None,None,14155679508.0,100504_20190619,2019-06-19,87.0,New Ownership,Unknown,Unknown,Not Specified,,,,,
2293,Gold Mirror Italian Restaurant,800 TARAVAL,San Francisco,CA,94116,37.743118,-122.474802,POINT (-122.474802 37.743118),Unknown,2293_20181005,2018-10-05,87.0,Foodborne Illness Investigation,Unknown,Unknown,Not Specified,44.0,44.0,10.0,8.0,41.0
80479,The Market On Market,1355 Market St,San Francisco,CA,94103,None,None,None,Unknown,80479_20180215,2018-02-15,87.0,Complaint,Unknown,Unknown,Not Specified,,,,,
479,Ristorante Ideale,1309 Grant Ave,San Francisco,CA,94133,37.799003,-122.407274,POINT (-122.407274 37.799003),Unknown,479_20190612,2019-06-12,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,106.0,106.0,6.0,3.0,23.0
86284,Los Yaquis,324 South Van Ness Ave,San Francisco,CA,94103,None,None,None,14155258204.0,86284_20171025,2017-10-25,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
69799,Lers Ros Thai Noodle,730 Larkin St,San Francisco,CA,94109,37.784741,-122.417754,POINT (-122.417754 37.784741),Unknown,69799_20171103,2017-11-03,87.0,Complaint,Unknown,Unknown,Not Specified,20.0,20.0,5.0,10.0,36.0
64490,Home Maid Ravioli Co.,1322 Grove St,San Francisco,CA,94117,None,None,None,Unknown,64490_20180923,2018-09-23,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
5854,Gateway High/Kip Schools,1430 Scott St,San Francisco,CA,94115,37.783427,-122.437747,POINT (-122.437747 37.783427),14155743600.0,5854_20161202,2016-12-02,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,97.0,97.0,4.0,11.0,39.0
95592,Z Zoul Cafe,295 Eddy St,San Francisco,CA,94102,None,None,None,14155657650.0,95592_20180625,2018-06-25,80.0,Routine - Unscheduled,95592_20180625_103103,High risk food holding temperature,High Risk,,,,,
91152,Wine Bar,170 O'Farrell St,San Francisco,CA,94102,None,None,None,Unknown,91152_20190426,2019-04-26,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
65856,Bamboo Asia,41 Montgomery St,San Francisco,CA,94101,37.774998,-122.418299,POINT (-122.418299 37.774998),Unknown,65856_20171002,2017-10-02,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,32.0,32.0,5.0,10.0,20.0
97507,Beyond The Border,601 Mission Blvd,San Francisco,CA,94158,None,None,None,Unknown,97507_20190325,2019-03-25,87.0,Structural Inspection,Unknown,Unknown,Not Specified,,,,,
83804,Wise Sons Delicatessen,1520 Fillmore St,San Francisco,CA,94115,None,None,None,Unknown,83804_20161128,2016-11-28,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
2455,Muddy Waters,521 VALENCIA St,San Francisco,CA,94110,37.764484,-122.421815,POINT (-122.421815 37.764484),14155868006.0,2455_20180501,2018-05-01,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,53.0,53.0,3.0,2.0,20.0
80236,Spinnerie,1401 Polk St,San Francisco,CA,94109,None,None,None,Unknown,80236_20180213,2018-02-13,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
95201,95201 Zach'S Deli,24 Willie Mays Pl Field lvl Rm. 1.11.11,San Francisco,CA,94107,None,None,None,Unknown,95201_20190412,2019-04-12,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
89213,Guerra'S To Go,345 Taraval St,San Francisco,CA,94116,None,None,None,Unknown,89213_20180227,2018-02-27,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
67754,Joy Hing Bbq Noodles House,710 Kearny St,San Francisco,CA,94108,37.794597,-122.404777,POINT (-122.404777 37.794597),Unknown,67754_20190102,2019-01-02,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,104.0,104.0,6.0,3.0,6.0
79214,The Village,969 Market St,San Francisco,CA,94103,None,None,None,Unknown,79214_20161117,2016-11-17,87.0,Non-inspection site visit,Unknown,Unknown,Not Specified,,,,,
90030,United Nations Cafe,1 United Nations Plaza,San Francisco,CA,94102,None,None,None,14155559302.0,90030_20180918,2018-09-18,87.0,New Ownership,Unknown,Unknown,Not Specified,,,,,
94679,94679 Murphy/Derby Grill/Giuseppe/Mashis,24 Willie Mays Pl Rm 3209,San Francisco,CA,94107,None,None,None,Unknown,94679_20180326,2018-03-26,92.0,Routine - Unscheduled,94679_20180326_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
96591,Venus Cafe,700 CLEMENT ST,San Francisco,CA,94118,None,None,None,14155968888.0,96591_20190312,2019-03-12,80.0,Routine - Unscheduled,96591_20190312_103107,Improper reheating of food,High Risk,,,,,
94954,Ace King Bbq,1820 Clement St,San Francisco,CA,94121,None,None,None,14155869374.0,94954_20180717,2018-07-17,75.0,Routine - Unscheduled,94954_20180717_103133,Foods not protected from contamination,Moderate Risk,,,,,
87620,Dolores Park Outpost,698 Guerrero St,San Francisco,CA,94110,None,None,None,14155378648.0,87620_20170508,2017-05-08,87.0,New Construction,Unknown,Unknown,Not Specified,,,,,
61438,Green Chile Kitchen,1801 McAllister,San Francisco,CA,94115,37.7773,-122.441709,POINT (-122.441709 37.7773),Unknown,61438_20190604,2019-06-04,87.0,Complaint,Unknown,Unknown,Not Specified,97.0,97.0,7.0,11.0,18.0
2359,La Traviata,2854 MISSION St,San Francisco,CA,94110,37.751296,-122.418414,POINT (-122.418414 37.751296),14155280500.0,2359_20180614,2018-06-14,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,53.0,53.0,3.0,2.0,20.0
100278,"Kinara Kitchen, Inc.",607 GEARY ST,San Francisco,CA,94102,None,None,None,Unknown,100278_20190729,2019-07-29,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
76033,Vietnamese Noodle House,2511 Noriega St,San Francisco,CA,94122,None,None,None,14155563275.0,76033_20170619,2017-06-19,87.0,Non-inspection site visit,Unknown,Unknown,Not Specified,,,,,
79125,"Belcampo Meat Company, Llc",1998 Polk St,San Francisco,CA,94109,None,None,None,14155665573.0,79125_20181217,2018-12-17,87.0,Complaint,Unknown,Unknown,Not Specified,,,,,
96824,"Out The Dough, Llc",28 Trinity Pl,San Francisco,CA,94102,None,None,None,14155605991.0,96824_20190117,2019-01-17,92.0,Routine - Unscheduled,96824_20190117_103120,Moderate risk food holding temperature,Moderate Risk,,,,,
87469,Bon Appetit Management Co.,1455 Market St 4th Fl,San Francisco,CA,94103,None,None,None,Unknown,87469_20170626,2017-06-26,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
97929,Kikka At Gap,2 Folsom St,San Francisco,CA,94105,None,None,None,14150641863.0,97929_20181107,2018-11-07,87.0,New Ownership - Followup,Unknown,Unknown,Not Specified,,,,,
67545,Keiko A Nob Hill,1250 Jones St,San Francisco,CA,94109,37.793068,-122.414407,POINT (-122.414407 37.793068),Unknown,67545_20170609,2017-06-09,87.0,Complaint,Unknown,Unknown,Not Specified,16.0,16.0,6.0,3.0,21.0
32556,Seal Rock Inn Restaurant,545 Point Lobos Ave,San Francisco,CA,94121,37.779853,-122.509128,POINT (-122.509128 37.779853),Unknown,32556_20190916,2019-09-16,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,6.0,6.0,8.0,4.0,29.0
3613,Il Pirata,2007 16th St,San Francisco,CA,94103,37.765794,-122.406848,POINT (-122.406848 37.765794),Unknown,3613_20171120,2017-11-20,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,54.0,54.0,3.0,9.0,20.0
88505,Mcdonald'S,5411 03rd St,San Francisco,CA,94124,None,None,None,Unknown,88505_20161004,2016-10-04,87.0,New Ownership,Unknown,Unknown,Not Specified,,,,,
85578,Osaka Sushi,460 Castro St,San Francisco,CA,94114,None,None,None,14155258828.0,85578_20180208,2018-02-08,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
90837,Beanstalk - Inner Richmond,4555 California St,San Francisco,CA,94118,None,None,None,Unknown,90837_20170731,2017-07-31,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
62688,Auntie April'S,4618 03rd St,San Francisco,CA,94124,37.736277,-122.390334,POINT (-122.390334 37.736277),Unknown,62688_20171017,2017-10-17,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,86.0,86.0,2.0,9.0,1.0
98788,333 Truck,Off The Grid,San Francisco,CA,Unknown,None,None,None,Unknown,98788_20181130,2018-11-30,90.0,Routine - Unscheduled,98788_20181130_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,
1829,Nob Hill Cafe,1152 Taylor St,San Francisco,CA,94108,37.793238,-122.412746,POINT (-122.412746 37.793238),Unknown,1829_20171006,2017-10-06,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,16.0,16.0,6.0,3.0,21.0
94133,Pampa Bbq,57 Horne St,San Francisco,CA,94124,None,None,None,Unknown,94133_20171227,2017-12-27,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
95768,Irving Pizza,928 Geary St,San Francisco,CA,94109,None,None,None,Unknown,95768_20190313,2019-03-13,87.0,Routine - Unscheduled,95768_20190313_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,
94694,94694 Derby Grill/Mission Street Taqueria,24 Willie Mays Plaza  Room 2130,San Francisco,CA,94107,None,None,None,Unknown,94694_20190412,2019-04-12,92.0,Routine - Unscheduled,94694_20190412_103142,Unclean nonfood contact surfaces,Low Risk,,,,,
75402,Champa Garden,613 Faxon Ave,San Francisco,CA,94112,None,None,None,14155344186.0,75402_20170920,2017-09-20,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
33468,Stacks Restaurant,501 Hayes St,San Francisco,CA,94102,37.776623,-122.424787,POINT (-122.424787 37.776623),Unknown,33468_20171130,2017-11-30,87.0,Complaint,Unknown,Unknown,Not Specified,22.0,22.0,4.0,11.0,9.0
94710,People'S Bistro,1419 Haight  St,San Francisco,CA,94117,None,None,None,Unknown,94710_20180309,2018-03-09,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
83843,Annie'S Hot Dogs,1330 25th St,San Francisco,CA,94107,None,None,None,Unknown,83843_20180625,2018-06-25,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
5804,Junipero Serra Elementary School,625 HOLLY PARK Cir,San Francisco,CA,94110,37.736683,-122.421132,POINT (-122.421132 37.736683),14155695685.0,5804_20180226,2018-02-26,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,61.0,61.0,9.0,2.0,2.0
93314,Bizza,1463 Haight St,San Francisco,CA,94117,None,None,None,Unknown,93314_20180522,2018-05-22,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
99014,25Th Irving Market,2425 IRVING ST,San Francisco,CA,94122,None,None,None,14150419348.0,99014_20190522,2019-05-22,87.0,Routine - Unscheduled,99014_20190522_103142,Unclean nonfood contact surfaces,Low Risk,,,,,
3267,The Olive Garden Italian,3251 20th Ave,San Francisco,CA,94132,37.728497,-122.475639,POINT (-122.475639 37.728497),14155666770.0,3267_20190221,2019-02-21,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,41.0,41.0,10.0,8.0,16.0
92665,Mogador Moroccan Cafe And Cuisine,105 Valencia St.,San Francisco,CA,94103,None,None,None,Unknown,92665_20171206,2017-12-06,87.0,New Construction,Unknown,Unknown,Not Specified,,,,,
100418,Cooklines Inc.,475 06TH ST,San Francisco,CA,94103,None,None,None,Unknown,100418_20190816,2019-08-16,80.0,Routine - Unscheduled,100418_20190816_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,
83709,I.C.U. Market & Deli Inc.,514 Minna St,San Francisco,CA,94103,None,None,None,Unknown,83709_20190529,2019-05-29,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
95059,95059 Portables Say Hey Sausage,24  Pl Sec 114,San Francisco,CA,94107,None,None,None,Unknown,95059_20190412,2019-04-12,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
61180,Burger Bar Sf,251 Geary St 6th Floor,San Francisco,CA,94102,37.787423,-122.407417,POINT (-122.407417 37.787423),Unknown,61180_20190524,2019-05-24,87.0,Non-inspection site visit,Unknown,Unknown,Not Specified,19.0,19.0,6.0,3.0,8.0
83305,El Rincon Yucateco,491 O'Farrell St,San Francisco,CA,94102,None,None,None,Unknown,83305_20190718,2019-07-18,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
89130,Tasty Pot,815 Clement St,San Francisco,CA,94118,None,None,None,Unknown,89130_20161220,2016-12-20,87.0,New Ownership,Unknown,Unknown,Not Specified,,,,,
93289,Bluestone Lane,227 Front St,San Francisco,CA,94111,None,None,None,Unknown,93289_20171109,2017-11-09,87.0,New Ownership,Unknown,Unknown,Not Specified,,,,,
84339,Bon Appetit Management Co,1455 Market St 5th Floor,San Francisco,CA,94103,None,None,None,Unknown,84339_20161021,2016-10-21,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
95228,95228 The Carvery,24 Willie Mays Pl Club Lvl Rm 3210,San Francisco,CA,94107,None,None,None,Unknown,95228_20180326,2018-03-26,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
37820,Natural Sensations,1650 HOLLOWAY St #134,San Francisco,CA,94132,37.720894,-122.478029,POINT (-122.478029 37.720894),14155238257.0,37820_20170922,2017-09-22,87.0,Non-inspection site visit,Unknown,Unknown,Not Specified,42.0,42.0,10.0,8.0,16.0
4535,Guardino'S Souvenir & Gift Shop,2801 Taylor St,San Francisco,CA,94133,37.795202,-122.413169,POINT (-122.413169 37.795202),Unknown,4535_20190607,2019-06-07,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,16.0,16.0,6.0,3.0,21.0
95841,The Korean Kitchen,1220 09th Ave,San Francisco,CA,95122,None,None,None,Unknown,95841_20181101,2018-11-01,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
2172,Mamas On Washington Square,1701 Stockton St,San Francisco,CA,94133,37.801554,-122.409434,POINT (-122.409434 37.801554),Unknown,2172_20180124,2018-01-24,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,106.0,106.0,6.0,3.0,23.0
79345,Bayshore Taqueria,300 Bayshore Blvd #A,San Francisco,CA,94124,None,None,None,Unknown,79345_20190219,2019-02-19,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
2942,Whole Foods Market,1765 CALIFORNIA St,San Francisco,CA,94109,37.790193,-122.423437,POINT (-122.423437 37.790193),Unknown,2942_20181029,2018-10-29,87.0,Complaint,Unknown,Unknown,Not Specified,102.0,102.0,4.0,6.0,39.0
101505,New Relic Inc,188 SPEAR ST STE 1200,San Francisco,CA,94105,None,None,None,14155696756.0,101505_20190917,2019-09-17,87.0,New Ownership,101505_20190917_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
75402,Champa Garden,613 Faxon Ave,San Francisco,CA,94112,None,None,None,14155344186.0,75402_20190318,2019-03-18,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
2409,Mission Hunan Restaurant,2960 16th St,San Francisco,CA,94103,37.765142,-122.419026,POINT (-122.419026 37.765142),14155628288.0,2409_20180824,2018-08-24,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,53.0,53.0,3.0,2.0,20.0
6019,Kimochi Home,1531 SUTTER St,San Francisco,CA,94115,37.786944,-122.426377,POINT (-122.426377 37.786944),14155926821.0,6019_20170405,2017-04-05,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,100.0,100.0,4.0,11.0,15.0
94936,94936 Murph'S Pub,24 Willie Mays Pl View Section 302,San Francisco,CA,94107,None,None,None,Unknown,94936_20180411,2018-04-11,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,,,,,
95000,95000 Derby Grill Stand,24 Willie Mays Pl Promenade Level Rm 2136,San Francisco,CA,94107,None,None,None,Unknown,95000_20180309,2018-03-09,87.0,New Ownership - Followup,Unknown,Unknown,Not Specified,,,,,
36744,El Castillito Taqueria Star,250 Golden Gate Ave,San Francisco,CA,94102,37.781788,-122.414704,POINT (-122.414704 37.781788),Unknown,36744_20180501,2018-05-01,87.0,Reinspection/Followup,Unknown,Unknown,Not Specified,20.0,20.0,5.0,10.0,36.0
96369,Mauer Park,500 Church St,San Francisco,CA,94114,None,None,None,Unknown,96369_20181207,2018-12-07,93.0,Routine - Unscheduled,96369_20181207_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,
93959,Willie L. Jr. Brown,2055 Silver Ave,San Francisco,CA,94124,None,None,None,Unknown,93959_20181015,2018-10-15,100.0,Routine - Unscheduled,Unknown,Unknown,Not Specified,,,,,
